county_fips,county_name,state_name,FINAL,votes_gop,votes_dem,total_votes,EstimatePOP2019
45083,Spartanburg County,South Carolina,-0.535140798,93560,52926,148655,"319,785"
45085,Sumter County,South Carolina,0.541608493,21000,27379,48920,"106,721"
45087,Union County,South Carolina,-0.514680041,8183,4935,13257,"27,316"
45089,Williamsburg County,South Carolina,0.473623551,5532,10289,15985,"30,368"
45091,York County,South Carolina,-0.487328234,82727,59008,144050,"280,979"
46003,Aurora County,South Dakota,-0.489276627,1052,317,1405,"2,751"
46005,Beadle County,South Dakota,-0.616268357,4808,2107,7081,"18,453"
46007,Bennett County,South Dakota,-0.648439822,694,466,1183,"3,365"
46009,Bon Homme County,South Dakota,-0.565135488,2235,721,3001,"6,901"
46011,Brookings County,South Dakota,-0.58471363,8000,6110,14567,"35,077"
46013,Brown County,South Dakota,-0.548211849,10580,6538,17547,"38,839"
46015,Brule County,South Dakota,-0.529922598,1750,673,2490,"5,297"
46017,Buffalo County,South Dakota,0.720183486,183,352,549,"1,962"
46019,Butte County,South Dakota,-0.539553169,3731,939,4802,"10,429"
46021,Campbell County,South Dakota,-0.365552326,747,117,873,"1,376"
46023,Charles Mix County,South Dakota,-0.592875592,2552,1177,3783,"9,292"
46025,Clark County,South Dakota,-0.504817987,1373,437,1850,"3,736"
46027,Clay County,South Dakota,0.595024876,2456,3083,5698,"14,070"
46029,Codington County,South Dakota,-0.53011532,8958,3837,13161,"28,009"
46031,Corson County,South Dakota,-0.686000979,647,622,1283,"4,086"
46033,Custer County,South Dakota,-0.387650468,3852,1522,5494,"8,972"
46035,Davison County,South Dakota,-0.572490518,5613,2648,8454,"19,775"
46037,Day County,South Dakota,-0.453539823,1869,1052,2964,"5,424"
46039,Deuel County,South Dakota,-0.459894277,1699,609,2350,"4,351"
46041,Dewey County,South Dakota,0.666327223,790,1131,1966,"5,892"
46043,Douglas County,South Dakota,-0.415611092,1468,216,1707,"2,921"
46045,Edmunds County,South Dakota,-0.481587882,1538,417,1985,"3,829"
46047,Fall River County,South Dakota,-0.397884701,2878,1053,4042,"6,713"
46049,Faulk County,South Dakota,-0.485863419,964,198,1182,"2,299"
46051,Grant County,South Dakota,-0.46894498,2618,1056,3745,"7,052"
46053,Gregory County,South Dakota,-0.460215054,1772,455,2259,"4,185"
46055,Haakon County,South Dakota,-0.401263823,1026,105,1137,"1,899"
46057,Hamlin County,South Dakota,-0.499837768,2372,647,3083,"6,164"
46059,Hand County,South Dakota,-0.424631777,1433,373,1836,"3,191"
46061,Hanson County,South Dakota,-0.308427454,1793,557,2388,"3,453"
46063,Harding County,South Dakota,-0.373651772,748,49,813,"1,298"
46065,Hughes County,South Dakota,-0.502282323,5522,2953,8723,"17,526"
46067,Hutchinson County,South Dakota,-0.483335619,2944,762,3767,"7,291"
46069,Hyde County,South Dakota,-0.454265949,564,136,710,"1,301"
46071,Jackson County,South Dakota,-0.666566986,738,359,1115,"3,344"
46073,Jerauld County,South Dakota,-0.500248385,721,270,1006,"2,013"
46075,Jones County,South Dakota,-0.336655592,498,90,599,903
46077,Kingsbury County,South Dakota,-0.437335493,1904,819,2779,"4,939"
46079,Lake County,South Dakota,-0.541064312,3681,2068,5873,"12,797"
46081,Lawrence County,South Dakota,-0.464943507,8753,4537,13828,"25,844"
46083,Lincoln County,South Dakota,-0.469064913,19676,11981,32455,"61,128"
46085,Lyman County,South Dakota,-0.577624967,1042,525,1597,"3,781"
46087,McCook County,South Dakota,-0.48084497,2068,769,2900,"5,586"
46089,McPherson County,South Dakota,-0.44346364,1075,222,1324,"2,379"
46091,Marshall County,South Dakota,-0.558662614,1287,858,2178,"4,935"
46093,Meade County,South Dakota,-0.517506706,9875,3285,13670,"28,332"
46095,Mellette County,South Dakota,-0.626880155,449,298,769,"2,061"
46097,Miner County,South Dakota,-0.486462094,787,320,1138,"2,216"
46099,Minnehaha County,South Dakota,-0.521958847,49249,40482,92326,"193,134"
46101,Moody County,South Dakota,-0.512469586,1951,1179,3206,"6,576"
46102,Oglala Lakota County,South Dakota,0.774282288,297,2829,3200,"14,177"
46103,Pennington County,South Dakota,-0.494458361,35063,20606,57518,"113,775"
46105,Perkins County,South Dakota,-0.417452007,1401,239,1669,"2,865"
46107,Potter County,South Dakota,-0.359033906,1139,227,1380,"2,153"
46109,Roberts County,South Dakota,-0.585626323,2404,1828,4307,"10,394"
46111,Sanborn County,South Dakota,-0.494453925,905,257,1185,"2,344"
46115,Spink County,South Dakota,-0.503920954,2104,998,3163,"6,376"
46117,Stanley County,South Dakota,-0.466752744,1203,421,1652,"3,098"
46119,Sully County,South Dakota,-0.331416247,726,185,930,"1,391"
46121,Todd County,South Dakota,0.750515869,532,1963,2539,"10,177"
46123,Tripp County,South Dakota,-0.504502849,2161,495,2696,"5,441"
46125,Turner County,South Dakota,-0.457538168,3290,1139,4548,"8,384"
46127,Union County,South Dakota,-0.443635451,5949,2729,8864,"15,932"
46129,Walworth County,South Dakota,-0.525298988,1966,565,2580,"5,435"
46135,Yankton County,South Dakota,-0.522223196,6581,4016,10900,"22,814"
46137,Ziebach County,South Dakota,0.6712627,404,481,906,"2,756"
47001,Anderson County,Tennessee,-0.538478526,23163,11733,35527,"76,978"
47003,Bedford County,Tennessee,-0.617021705,14317,4443,19039,"49,713"
47005,Benton County,Tennessee,-0.551361386,5661,1526,7250,"16,160"
47007,Bledsoe County,Tennessee,-0.617764206,4725,971,5758,"15,064"
47009,Blount County,Tennessee,-0.50178829,47195,17834,66306,"133,088"
47011,Bradley County,Tennessee,-0.574803441,35194,9849,45968,"108,110"
47013,Campbell County,Tennessee,-0.625294915,12330,2438,14929,"39,842"
47015,Cannon County,Tennessee,-0.552936367,5190,1261,6562,"14,678"
47017,Carroll County,Tennessee,-0.571685814,9194,2558,11893,"27,767"
47019,Carter County,Tennessee,-0.559007643,19873,4613,24868,"56,391"
47021,Cheatham County,Tennessee,-0.505963066,14328,5457,20091,"40,667"
47023,Chester County,Tennessee,-0.561889345,5951,1411,7578,"17,297"
47025,Claiborne County,Tennessee,-0.59526268,10598,2201,12935,"31,959"
47027,Clay County,Tennessee,-0.539592909,2733,735,3506,"7,615"
47029,Cocke County,Tennessee,-0.586990334,12182,2524,14870,"36,004"
47031,Coffee County,Tennessee,-0.569833687,17863,5704,24313,"56,520"
47033,Crockett County,Tennessee,-0.570344343,4673,1382,6114,"14,230"
47035,Cumberland County,Tennessee,-0.466176471,25167,6728,32307,"60,520"
47037,Davidson County,Tennessee,0.55581983,99415,197846,308325,"694,144"
47039,Decatur County,Tennessee,-0.549858527,4229,904,5250,"11,663"
47041,DeKalb County,Tennessee,-0.58511469,6663,1747,8501,"20,490"
47043,Dickson County,Tennessee,-0.548787722,17619,6098,24342,"53,948"
47045,Dyer County,Tennessee,-0.594337845,11766,3157,15074,"37,159"
47047,Fayette County,Tennessee,-0.442588676,15661,7000,22928,"41,133"
47049,Fentress County,Tennessee,-0.531015494,7403,1210,8687,"18,523"
47051,Franklin County,Tennessee,-0.54638931,13977,4863,19146,"42,208"
47053,Gibson County,Tennessee,-0.545397187,16245,5764,22336,"49,133"
47055,Giles County,Tennessee,-0.551927776,9783,3298,13202,"29,464"
47057,Grainger County,Tennessee,-0.565909091,8559,1463,10123,"23,320"
47059,Greene County,Tennessee,-0.593783029,22185,5183,28057,"69,069"
47061,Grundy County,Tennessee,-0.564757578,4795,985,5844,"13,427"
47063,Hamblen County,Tennessee,-0.620768781,18789,5497,24625,"64,934"
47065,Hamilton County,Tennessee,-0.535798958,91991,75360,170735,"367,804"
47067,Hancock County,Tennessee,-0.585498489,2372,362,2744,"6,620"
47069,Hardeman County,Tennessee,-0.598483034,5760,4180,10058,"25,050"
47071,Hardin County,Tennessee,-0.550366443,9556,1774,11534,"25,652"
47073,Hawkins County,Tennessee,-0.563695277,20372,4069,24776,"56,786"
47075,Haywood County,Tennessee,0.571197411,3338,4000,7420,"17,304"
47077,Henderson County,Tennessee,-0.572500622,9797,2092,12020,"28,117"
47079,Henry County,Tennessee,-0.53519864,11230,3547,15034,"32,345"
47081,Hickman County,Tennessee,-0.609500357,7577,2130,9832,"25,178"
47083,Houston County,Tennessee,-0.551152299,2715,869,3681,"8,201"
47085,Humphreys County,Tennessee,-0.556990636,6116,2017,8232,"18,582"
47087,Jackson County,Tennessee,-0.54963516,4106,1133,5308,"11,786"
47089,Jefferson County,Tennessee,-0.567630058,18609,4645,23562,"54,495"
47091,Johnson County,Tennessee,-0.56189566,6466,1242,7793,"17,788"
47093,Knox County,Tennessee,-0.532504949,124339,91097,219869,"470,313"
47095,Lake County,Tennessee,-0.71009122,1492,526,2034,"7,016"
47097,Lauderdale County,Tennessee,-0.650333554,5672,3193,8963,"25,633"
47099,Lawrence County,Tennessee,-0.575959404,15334,3195,18718,"44,142"
47101,Lewis County,Tennessee,-0.543201826,4473,1068,5604,"12,268"
47103,Lincoln County,Tennessee,-0.546790432,12258,2909,15575,"34,366"
47105,Loudon County,Tennessee,-0.456702671,21684,6933,29375,"54,068"
47107,McMinn County,Tennessee,-0.575882069,18175,4357,22815,"53,794"
47109,McNairy County,Tennessee,-0.561492956,9085,1943,11267,"25,694"
47111,Macon County,Tennessee,-0.614421592,8095,1307,9486,"24,602"
47113,Madison County,Tennessee,-0.562714321,23922,18309,42847,"97,984"
47115,Marion County,Tennessee,-0.543224824,9873,3165,13204,"28,907"
47117,Marshall County,Tennessee,-0.567650909,11029,3603,14862,"34,375"
47119,Maury County,Tennessee,-0.515806073,31408,14386,46670,"96,387"
47121,Meigs County,Tennessee,-0.554902592,4464,1008,5529,"12,422"
47123,Monroe County,Tennessee,-0.55421635,16742,3760,20749,"46,545"
47125,Montgomery County,Tennessee,-0.633107329,42156,32426,76678,"208,993"
47127,Moore County,Tennessee,-0.454531443,2888,573,3539,"6,488"
47129,Morgan County,Tennessee,-0.616035135,6926,1161,8218,"21,403"
47131,Obion County,Tennessee,-0.550334231,10790,2589,13521,"30,069"
47133,Overton County,Tennessee,-0.549255879,7911,2028,10025,"22,241"
47135,Perry County,Tennessee,-0.575532442,2775,615,3428,"8,076"
47137,Pickett County,Tennessee,-0.421156894,2373,524,2922,"5,048"
47139,Polk County,Tennessee,-0.503326996,6792,1492,8360,"16,832"
47141,Putnam County,Tennessee,-0.582765281,23694,9154,33481,"80,245"
47143,Rhea County,Tennessee,-0.589712666,11031,2363,13608,"33,167"
47145,Roane County,Tennessee,-0.514555468,19195,6034,25914,"53,382"
47147,Robertson County,Tennessee,-0.530558534,24535,8690,33712,"71,813"
47149,Rutherford County,Tennessee,-0.566974134,81344,59177,143888,"332,285"
47151,Scott County,Tennessee,-0.589813304,8004,986,9052,"22,068"
47153,Sequatchie County,Tennessee,-0.518235059,5846,1295,7239,"15,026"
47155,Sevier County,Tennessee,-0.556498728,33742,8695,43574,"98,250"
47157,Shelby County,Tennessee,0.592539635,129543,245208,381858,"937,166"
47159,Smith County,Tennessee,-0.551768616,7124,1798,9035,"20,157"
47161,Stewart County,Tennessee,-0.541888443,4942,1230,6283,"13,715"
47163,Sullivan County,Tennessee,-0.531373936,55774,17226,74206,"158,348"
47165,Sumner County,Tennessee,-0.516271702,63404,27630,92529,"191,283"
47167,Tipton County,Tennessee,-0.556957093,20063,6832,27291,"61,599"
47169,Trousdale County,Tennessee,-0.646313364,2930,1011,3991,"11,284"
47171,Unicoi County,Tennessee,-0.536207571,6593,1610,8294,"17,883"
47173,Union County,Tennessee,-0.594632485,6777,1248,8096,"19,972"
47175,Van Buren County,Tennessee,-0.503235695,2338,544,2917,"5,872"
47177,Warren County,Tennessee,-0.595610146,12323,4126,16692,"41,277"
47179,Washington County,Tennessee,-0.540297585,40120,18214,59474,"129,375"
47181,Wayne County,Tennessee,-0.60013195,5795,820,6667,"16,673"
47183,Weakley County,Tennessee,-0.588634181,10382,3011,13710,"33,328"
47185,White County,Tennessee,-0.566026696,9587,2134,11867,"27,345"
47187,Williamson County,Tennessee,-0.414291227,86469,50161,139640,"238,412"
47189,Wilson County,Tennessee,-0.487781442,50149,22197,74096,"144,657"
48001,Anderson County,Texas,-0.668225513,15062,3934,19155,"57,735"
48003,Andrews County,Texas,-0.686928629,4937,849,5856,"18,705"
48005,Angelina County,Texas,-0.600668858,25070,9136,34628,"86,715"
48007,Aransas County,Texas,-0.479327946,9210,2896,12241,"23,510"
48009,Archer County,Texas,-0.439261078,4300,446,4796,"8,553"
48011,Armstrong County,Texas,-0.410704822,1035,75,1112,"1,887"
48013,Atascosa County,Texas,-0.646452798,12020,5865,18085,"51,153"
48015,Austin County,Texas,-0.521576985,11282,2931,14368,"30,032"
48017,Bailey County,Texas,-0.735142857,1430,407,1854,"7,000"
48019,Bandera County,Texas,-0.450372101,10050,2503,12703,"23,112"
48021,Bastrop County,Texas,-0.586251592,20486,15452,36709,"88,723"
48023,Baylor County,Texas,-0.52123112,1478,179,1680,"3,509"
48025,Bee County,Texas,-0.711192999,5999,3280,9405,"32,565"
48027,Bell County,Texas,-0.653186342,67113,56032,125867,"362,924"
48029,Bexar County,Texas,0.621838493,303871,440823,757667,"2,003,554"
48031,Blanco County,Texas,-0.378174503,5429,1905,7419,"11,931"
48033,Borden County,Texas,-0.370030581,395,16,412,654
48035,Bosque County,Texas,-0.513299438,7446,1552,9094,"18,685"
48037,Bowie County,Texas,-0.590390906,27053,10692,38194,"93,245"
48039,Brazoria County,Texas,-0.588426886,89939,61780,154037,"374,264"
48041,Brazos County,Texas,-0.630240259,47456,35242,84753,"229,211"
48043,Brewster County,Texas,-0.477887645,2451,2251,4805,"9,203"
48045,Briscoe County,Texas,-0.531694696,639,77,724,"1,546"
48047,Brooks County,Texas,0.649795573,998,1470,2484,"7,093"
48049,Brown County,Texas,-0.579019649,13681,2103,15940,"37,864"
48051,Burleson County,Texas,-0.533481538,6740,1786,8604,"18,443"
48053,Burnet County,Texas,-0.488194372,18721,5615,24646,"48,155"
48055,Caldwell County,Texas,-0.661620557,7975,6536,14775,"43,664"
48057,Calhoun County,Texas,-0.631141381,5640,2146,7853,"21,290"
48059,Callahan County,Texas,-0.510435344,6006,734,6826,"13,943"
48061,Cameron County,Texas,0.731098891,48834,63732,113789,"423,163"
48063,Camp County,Texas,-0.613792577,3626,1392,5057,"13,094"
48065,Carson County,Texas,-0.480087749,2747,289,3081,"5,926"
48067,Cass County,Texas,-0.538533271,10979,2777,13856,"30,026"
48069,Castro County,Texas,-0.723505976,1601,466,2082,"7,530"
48071,Chambers County,Texas,-0.506330269,17343,3997,21641,"43,837"
48073,Cherokee County,Texas,-0.630418265,15065,4196,19457,"52,646"
48075,Childress County,Texas,-0.69080208,1928,305,2259,"7,306"
48077,Clay County,Texas,-0.452201318,5064,614,5736,"10,471"
48079,Cochran County,Texas,-0.650893796,806,176,996,"2,853"
48081,Coke County,Texas,-0.470327724,1565,215,1794,"3,387"
48083,Coleman County,Texas,-0.495045872,3640,451,4128,"8,175"
48085,Collin County,Texas,-0.529426034,250194,227868,486917,"1,034,730"
48087,Collingsworth County,Texas,-0.582876712,1048,155,1218,"2,920"
48089,Colorado County,Texas,-0.538826595,7440,2403,9912,"21,493"
48091,Comal County,Texas,-0.437023475,62260,24369,87942,"156,209"
48093,Comanche County,Texas,-0.55379538,5177,852,6084,"13,635"
48095,Concho County,Texas,-0.534849596,1058,197,1268,"2,726"
48097,Cooke County,Texas,-0.539544805,15579,3205,18997,"41,257"
48099,Coryell County,Texas,-0.691577464,15397,7542,23425,"75,951"
48101,Cottle County,Texas,-0.524320458,543,113,665,"1,398"
48103,Crane County,Texas,-0.686679174,1247,241,1503,"4,797"
48105,Crockett County,Texas,-0.545900693,1219,344,1573,"3,464"
48107,Crosby County,Texas,-0.659578177,1396,527,1953,"5,737"
48109,Culberson County,Texas,0.602026716,415,438,864,"2,171"
48111,Dallam County,Texas,-0.779744751,1386,196,1605,"7,287"
48113,Dallas County,Texas,0.650949188,306572,597407,919929,"2,635,516"
48115,Dawson County,Texas,-0.702309868,2951,808,3789,"12,728"
48117,Deaf Smith County,Texas,-0.75153672,3293,1263,4608,"18,546"
48119,Delta County,Texas,-0.514725192,2157,403,2587,"5,331"
48121,Denton County,Texas,-0.530425256,221829,188023,416610,"887,207"
48123,DeWitt County,Texas,-0.597321429,6567,1494,8118,"20,160"
48125,Dickens County,Texas,-0.554500226,850,130,985,"2,211"
48127,Dimmit County,Texas,0.637890162,1384,2264,3666,"10,124"
48129,Donley County,Texas,-0.497254423,1438,198,1648,"3,278"
48131,Duval County,Texas,0.547369365,2442,2573,5050,"11,157"
48133,Eastland County,Texas,-0.549509804,7216,982,8271,"18,360"
48135,Ector County,Texas,-0.732786678,32586,11310,44417,"166,223"
48137,Edwards County,Texas,-0.449275362,893,166,1064,"1,932"
48139,Ellis County,Texas,-0.537045654,56651,27513,85566,"184,826"
48141,El Paso County,Texas,0.696658159,81235,168801,254576,"839,238"
48143,Erath County,Texas,-0.605672397,13669,2914,16837,"42,698"
48145,Falls County,Texas,-0.645429843,4177,1899,6133,"17,297"
48147,Fannin County,Texas,-0.578504252,12150,2638,14969,"35,514"
48149,Fayette County,Texas,-0.490097057,10163,2650,12924,"25,346"
48151,Fisher County,Texas,-0.523237598,1448,352,1826,"3,830"
48153,Floyd County,Texas,-0.643732493,1581,437,2035,"5,712"
48155,Foard County,Texas,-0.522943723,445,99,551,"1,155"
48157,Fort Bend County,Texas,0.559149575,157595,195191,357833,"811,688"
48159,Franklin County,Texas,-0.533799534,4153,803,5000,"10,725"
48161,Freestone County,Texas,-0.559872192,6966,1629,8678,"19,717"
48163,Frio County,Texas,-0.740766276,2812,2421,5264,"20,306"
48165,Gaines County,Texas,-0.722687512,5323,572,5960,"21,492"
48167,Galveston County,Texas,-0.550349419,93306,58247,153843,"342,139"
48169,Garza County,Texas,-0.73494943,1411,231,1651,"6,229"
48171,Gillespie County,Texas,-0.413924707,12495,3163,15817,"26,988"
48173,Glasscock County,Texas,-0.536550745,611,39,653,"1,409"
48175,Goliad County,Texas,-0.480543223,3081,872,3978,"7,658"
48177,Gonzales County,Texas,-0.638431636,5568,1894,7534,"20,837"
48179,Gray County,Texas,-0.646120808,6812,820,7745,"21,886"
48181,Grayson County,Texas,-0.568613632,43776,14223,58760,"136,212"
48183,Gregg County,Texas,-0.615151882,32352,14657,47700,"123,945"
48185,Grimes County,Texas,-0.570706371,9419,2831,12398,"28,880"
48187,Guadalupe County,Texas,-0.536209821,47423,28706,77382,"166,847"
48189,Hale County,Texas,-0.713823864,7162,2271,9560,"33,406"
48191,Hall County,Texas,-0.606950067,992,167,1165,"2,964"
48193,Hamilton County,Texas,-0.486230942,3613,641,4347,"8,461"
48195,Hansford County,Texas,-0.621040934,1848,166,2046,"5,399"
48197,Hardeman County,Texas,-0.59827104,1330,241,1580,"3,933"
48199,Hardin County,Texas,-0.521631193,23806,3449,27555,"57,602"
48201,Harris County,Texas,0.653393093,699822,911974,1633671,"4,713,325"
48203,Harrison County,Texas,-0.557315222,21318,7812,29462,"66,553"
48205,Hartley County,Texas,-0.6276901,1866,195,2076,"5,576"
48207,Haskell County,Texas,-0.609225875,1837,353,2211,"5,658"
48209,Hays County,Texas,0.527253455,47427,59213,108822,"230,191"
48211,Hemphill County,Texas,-0.549620319,1486,206,1720,"3,819"
48213,Henderson County,Texas,-0.562505288,28816,7048,36197,"82,737"
48215,Hidalgo County,Texas,0.746820274,89991,127507,219939,"868,707"
48217,Hill County,Texas,-0.594995771,11869,2829,14843,"36,649"
48219,Hockley County,Texas,-0.648538291,6534,1481,8091,"23,021"
48221,Hood County,Texas,-0.471472836,26487,5641,32580,"61,643"
48223,Hopkins County,Texas,-0.570380757,12713,3043,15932,"37,084"
48225,Houston County,Texas,-0.589602926,7050,2312,9426,"22,968"
48227,Howard County,Texas,-0.726080079,7899,2017,10043,"36,664"
48229,Hudspeth County,Texas,-0.763200982,771,371,1157,"4,886"
48231,Hunt County,Texas,-0.609337282,29135,8879,38517,"98,594"
48233,Hutchinson County,Texas,-0.582529372,7659,957,8741,"20,938"
48235,Irion County,Texas,-0.421223958,759,120,889,"1,536"
48237,Jack County,Texas,-0.577056519,3415,331,3779,"8,935"
48239,Jackson County,Texas,-0.579268293,5116,1018,6210,"14,760"
48241,Jasper County,Texas,-0.564609192,12453,2906,15469,"35,529"
48243,Jeff Davis County,Texas,-0.426561126,783,501,1304,"2,274"
48245,Jefferson County,Texas,-0.623695665,47535,46022,94665,"251,565"
48247,Jim Hogg County,Texas,0.608846154,831,1197,2034,"5,200"
48249,Jim Wells County,Texas,-0.666345536,7389,6025,13507,"40,482"
48251,Johnson County,Texas,-0.590892803,54523,16418,71928,"175,817"
48253,Jones County,Texas,-0.666832645,5621,989,6691,"20,083"
48255,Karnes County,Texas,-0.664829178,3959,1220,5229,"15,601"
48257,Kaufman County,Texas,-0.585506118,37474,18290,56435,"136,154"
48259,Kendall County,Texas,-0.443001413,20064,6008,26419,"47,431"
48261,Kenedy County,Texas,-0.51980198,127,65,194,404
48263,Kent County,Texas,-0.393700787,411,47,462,762
48265,Kerr County,Texas,-0.472661597,20858,6510,27738,"52,600"
48267,Kimble County,Texas,-0.471524095,1987,284,2292,"4,337"
48269,King County,Texas,-0.415441176,151,8,159,272
48271,Kinney County,Texas,-0.562857922,1144,446,1603,"3,667"
48273,Kleberg County,Texas,-0.640123859,5557,5359,11041,"30,680"
48275,Knox County,Texas,-0.602620087,1180,265,1456,"3,664"
48277,Lamar County,Texas,-0.572033133,16698,4420,21338,"49,859"
48279,Lamb County,Texas,-0.659194912,3513,835,4394,"12,893"
48281,Lampasas County,Texas,-0.515913758,8070,2134,10373,"21,428"
48283,La Salle County,Texas,-0.680053191,1335,1052,2406,"7,520"
48285,Lavaca County,Texas,-0.494145083,8802,1333,10195,"20,154"
48287,Lee County,Texas,-0.531585359,6248,1745,8075,"17,239"
48289,Leon County,Texas,-0.501723742,7522,1072,8672,"17,404"
48291,Liberty County,Texas,-0.667713304,23288,5779,29314,"88,219"
48293,Limestone County,Texas,-0.612066391,6786,2213,9092,"23,437"
48295,Lipscomb County,Texas,-0.582121868,1203,131,1351,"3,233"
48297,Live Oak County,Texas,-0.58605718,4198,819,5053,"12,207"
48299,Llano County,Texas,-0.390777701,9996,3167,13278,"21,795"
48301,Loving County,Texas,-0.609467456,60,4,66,169
48303,Lubbock County,Texas,-0.612955575,78560,39757,120204,"310,569"
48305,Lynn County,Texas,-0.614686607,1853,428,2293,"5,951"
48307,McCulloch County,Texas,-0.570390782,2898,490,3430,"7,984"
48309,McLennan County,Texas,-0.61960931,59432,36550,97617,"256,623"
48311,McMullen County,Texas,-0.30551817,460,53,516,743
48313,Madison County,Texas,-0.629725567,4165,1084,5289,"14,284"
48315,Marion County,Texas,-0.508422975,3459,1331,4844,"9,854"
48317,Martin County,Texas,-0.625714781,1857,288,2160,"5,771"
48319,Mason County,Texas,-0.36827328,2108,566,2700,"4,274"
48321,Matagorda County,Texas,-0.625849412,9836,3726,13710,"36,643"
48323,Maverick County,Texas,0.738803174,6881,8324,15338,"58,722"
48325,Medina County,Texas,-0.5625,15599,6731,22568,"51,584"
48327,Menard County,Texas,-0.521515435,819,196,1023,"2,138"
48329,Midland County,Texas,-0.667752443,45463,12258,58752,"176,832"
48331,Milam County,Texas,-0.576078637,7950,2475,10523,"24,823"
48333,Mills County,Texas,-0.486558588,2214,271,2502,"4,873"
48335,Mitchell County,Texas,-0.698186074,2169,397,2579,"8,545"
48337,Montague County,Texas,-0.50489454,8613,1097,9812,"19,818"
48339,Montgomery County,Texas,-0.553541294,193224,74255,271175,"607,391"
48341,Moore County,Texas,-0.737249284,4356,1059,5502,"20,940"
48343,Morris County,Texas,-0.552147239,3841,1664,5548,"12,388"
48345,Motley County,Texas,-0.456666667,604,46,652,"1,200"
48347,Nacogdoches County,Texas,-0.589672413,17359,8989,26755,"65,204"
48349,Navarro County,Texas,-0.618761599,13787,5097,19105,"50,113"
48351,Newton County,Texas,-0.551599853,4882,1175,6096,"13,595"
48353,Nolan County,Texas,-0.636264782,4127,1161,5352,"14,714"
48355,Nueces County,Texas,-0.64950013,64467,60749,126984,"362,294"
48357,Ochiltree County,Texas,-0.679239528,2811,302,3155,"9,836"
48359,Oldham County,Texas,-0.522253788,917,81,1009,"2,112"
48361,Orange County,Texas,-0.568636385,29170,6354,35974,"83,396"
48363,Palo Pinto County,Texas,-0.572510192,10170,2177,12478,"29,189"
48365,Panola County,Texas,-0.506251617,9322,2057,11452,"23,194"
48367,Parker County,Texas,-0.472039082,61584,12789,75434,"142,878"
48369,Parmer County,Texas,-0.724310255,2133,488,2648,"9,605"
48371,Pecos County,Texas,-0.704986412,3213,1378,4668,"15,823"
48373,Polk County,Texas,-0.531244523,18496,5353,24072,"51,353"
48375,Potter County,Texas,-0.716884555,22732,9867,33242,"117,415"
48377,Presidio County,Texas,0.669301909,721,1463,2217,"6,704"
48379,Rains County,Texas,-0.517020937,5147,841,6044,"12,514"
48381,Randall County,Texas,-0.491892559,57695,11414,69973,"137,713"
48383,Reagan County,Texas,-0.707976098,942,172,1124,"3,849"
48385,Real County,Texas,-0.425840093,1643,320,1982,"3,452"
48387,Red River County,Texas,-0.517591283,4513,1244,5800,"12,023"
48389,Reeves County,Texas,-0.7694667,2249,1394,3683,"15,976"
48391,Refugio County,Texas,-0.515544041,2210,1108,3366,"6,948"
48393,Roberts County,Texas,-0.355971897,529,17,550,854
48395,Robertson County,Texas,-0.526765843,5631,2359,8080,"17,074"
48397,Rockwall County,Texas,-0.449154077,38842,18149,57792,"104,915"
48399,Runnels County,Texas,-0.584762276,3682,531,4262,"10,264"
48401,Rusk County,Texas,-0.607267581,16511,4624,21367,"54,406"
48403,Sabine County,Texas,-0.481881996,4767,662,5462,"10,542"
48405,San Augustine County,Texas,-0.514629113,3005,979,3998,"8,237"
48407,San Jacinto County,Texas,-0.5624242,10154,2332,12628,"28,859"
48409,San Patricio County,Texas,-0.612618013,16495,8971,25850,"66,730"
48411,San Saba County,Texas,-0.570272502,2308,287,2602,"6,055"
48413,Schleicher County,Texas,-0.585392052,939,211,1158,"2,793"
48415,Scurry County,Texas,-0.648865473,4978,818,5865,"16,703"
48417,Shackelford County,Texas,-0.501378254,1484,130,1628,"3,265"
48419,Shelby County,Texas,-0.601843792,7962,2058,10063,"25,274"
48421,Sherman County,Texas,-0.672402383,885,91,990,"3,022"
48423,Smith County,Texas,-0.572414297,68546,29343,99521,"232,751"
48425,Somervell County,Texas,-0.458808063,4099,768,4940,"9,128"
48427,Starr County,Texas,0.729580864,8224,9099,17478,"64,633"
48429,Stephens County,Texas,-0.594383942,3385,396,3799,"9,366"
48431,Sterling County,Texas,-0.505034857,584,51,639,"1,291"
48433,Stonewall County,Texas,-0.454814815,615,116,736,"1,350"
48435,Sutton County,Texas,-0.587658898,1222,322,1557,"3,776"
48437,Swisher County,Texas,-0.681898067,1842,478,2353,"7,397"
48439,Tarrant County,Texas,0.605185219,407702,409067,830104,"2,102,515"
48441,Taylor County,Texas,-0.602098034,39439,14489,54924,"138,034"
48443,Terrell County,Texas,-0.409793814,334,119,458,776
48445,Terry County,Texas,-0.707546405,2809,757,3608,"12,337"
48447,Throckmorton County,Texas,-0.401065956,806,82,899,"1,501"
48449,Titus County,Texas,-0.678473282,7563,2852,10530,"32,750"
48451,Tom Green County,Texas,-0.623397651,32129,12106,44891,"119,200"
48453,Travis County,Texas,0.525073904,159907,432062,605034,"1,273,954"
48455,Trinity County,Texas,-0.526448707,5579,1323,6938,"14,651"
48457,Tyler County,Texas,-0.559477667,8095,1390,9547,"21,672"
48459,Upshur County,Texas,-0.548535435,15775,2869,18850,"41,753"
48461,Upton County,Texas,-0.626743232,1176,169,1365,"3,657"
